time_s,pga_gal,mmi,category,vibration_detected
2123.75,0.87,I,Instrumental,0
2123.86,11.74,V,Moderate,1
2123.97,26.73,VI,Strong,1
2124.08,16.32,V,Moderate,1
2124.18,17.57,V,Moderate,1
2124.29,7.58,IV,Light,1
2124.4,27.94,VI,Strong,1
2124.51,37.48,VI,Strong,1
2124.63,6.89,IV,Light,1
2124.73,12.74,V,Moderate,1
2124.84,6.39,IV,Light,1
2124.95,11.99,V,Moderate,1
2125.07,11.18,V,Moderate,1
2125.17,25.8,VI,Strong,1
2125.29,10.39,V,Moderate,1
2125.4,14.31,V,Moderate,1
2125.51,35.79,VI,Strong,1
2125.62,18.1,V,Moderate,1
2125.73,4.61,III,Weak,0
2125.86,21.31,V,Moderate,1
2125.97,3.3,III,Weak,0
2126.08,26.48,VI,Strong,1
2126.19,9.3,IV,Light,1
2126.29,37.31,VI,Strong,1
2126.4,17.65,V,Moderate,1
2126.51,11.97,V,Moderate,1
2126.62,35.51,VI,Strong,1
2126.73,8.45,IV,Light,1
2126.85,3.36,III,Weak,0
2126.96,35.31,VI,Strong,1
2127.06,0.41,I,Instrumental,0
2127.18,27.61,VI,Strong,1
2127.28,2.02,III,Weak,0
2127.4,12.93,V,Moderate,1
2127.51,26.51,VI,Strong,1
2127.62,29.16,VI,Strong,1
2127.72,22.0,V,Moderate,1
2127.83,2.67,III,Weak,0
2127.94,6.52,IV,Light,1
2128.05,25.32,VI,Strong,1
2128.16,25.9,VI,Strong,1
2128.27,1.0,II,Very Weak,0
2128.39,15.57,V,Moderate,1
2128.49,2.53,III,Weak,0
2128.61,19.55,V,Moderate,1
2128.71,0.18,I,Instrumental,0
2128.82,7.45,IV,Light,1
2128.93,6.54,IV,Light,1
2129.04,0.87,I,Instrumental,0
2129.15,25.68,VI,Strong,1
2129.26,17.81,V,Moderate,1
2129.37,5.01,IV,Light,1
2129.48,2.71,III,Weak,0
2129.59,16.99,V,Moderate,1
2129.7,14.31,V,Moderate,1
2129.81,21.83,V,Moderate,1
2129.92,3.95,III,Weak,0
2130.03,3.64,III,Weak,0
2130.14,11.81,V,Moderate,1
2130.25,0.23,I,Instrumental,0
2130.36,6.79,IV,Light,1
2130.47,31.54,VI,Strong,1
2130.57,5.82,IV,Light,1
2130.68,8.24,IV,Light,1
2130.79,27.43,VI,Strong,1
2130.9,26.17,VI,Strong,1
2131.02,9.1,IV,Light,1
2131.12,7.56,IV,Light,1
2131.24,22.85,V,Moderate,1
2131.34,21.28,V,Moderate,1
2131.45,6.88,IV,Light,1
2131.56,11.54,V,Moderate,1
2131.67,0.55,I,Instrumental,0
2131.78,35.49,VI,Strong,1
2131.89,37.27,VI,Strong,1
2132.0,27.04,VI,Strong,1
2132.11,14.03,V,Moderate,1
2132.21,1.31,II,Very Weak,0
2132.32,3.97,III,Weak,0
2132.43,6.43,IV,Light,1
2132.54,3.16,III,Weak,0
2132.65,37.63,VI,Strong,1
2132.76,30.96,VI,Strong,1
2132.86,13.0,V,Moderate,1
2132.97,4.25,III,Weak,0
2133.08,13.57,V,Moderate,1
2133.19,27.98,VI,Strong,1
2133.3,34.3,VI,Strong,1
2133.41,5.57,IV,Light,1
2133.52,24.68,V,Moderate,1
2133.64,0.02,I,Instrumental,0
2133.75,42.2,VI,Strong,1
2133.86,31.47,VI,Strong,1
2133.97,25.4,VI,Strong,1
2134.07,25.74,VI,Strong,1
2134.18,40.22,VI,Strong,1
2134.3,9.42,IV,Light,1
2134.41,18.43,V,Moderate,1
2134.52,35.66,VI,Strong,1
2134.63,12.16,V,Moderate,1
2134.74,5.41,IV,Light,1
2134.85,8.7,IV,Light,1
2134.96,15.65,V,Moderate,1
2135.07,44.06,VI,Strong,1
2135.18,14.57,V,Moderate,1
2135.3,29.94,VI,Strong,1
2135.4,34.39,VI,Strong,1
2135.52,26.83,VI,Strong,1
2135.62,13.43,V,Moderate,1
2135.74,13.27,V,Moderate,1
2135.84,7.98,IV,Light,1
2135.95,9.54,IV,Light,1
2136.3,26.36,VI,Strong,1
2140.93,0.0,I,Instrumental,0
2142.25,10.09,V,Moderate,1
2142.36,4.24,III,Weak,0
2142.48,19.33,V,Moderate,1
2142.59,14.12,V,Moderate,1
2142.7,22.42,V,Moderate,1
2142.81,22.84,V,Moderate,1
2142.92,7.51,IV,Light,1
2143.04,10.13,V,Moderate,1
2143.15,0.81,I,Instrumental,0
2143.27,0.46,I,Instrumental,0
2143.38,17.22,V,Moderate,1
2143.5,17.64,V,Moderate,1
2143.62,5.99,IV,Light,1
2143.74,17.57,V,Moderate,1
2143.84,14.94,V,Moderate,1
2143.96,8.08,IV,Light,1
2144.08,5.91,IV,Light,1
2144.19,16.21,V,Moderate,1
2144.31,3.24,III,Weak,0
2144.41,28.62,VI,Strong,1
2144.53,51.53,VII,Very Strong,1
2144.64,4.98,III,Weak,0
2144.77,19.59,V,Moderate,1
2144.88,8.25,IV,Light,1
2144.99,32.19,VI,Strong,1
2145.1,14.29,V,Moderate,1
2145.24,5.25,IV,Light,1
2145.35,8.09,IV,Light,1
2145.47,14.43,V,Moderate,1
2145.58,32.41,VI,Strong,1
2145.7,20.24,V,Moderate,1
2145.81,21.05,V,Moderate,1
2145.92,42.07,VI,Strong,1
2146.04,22.86,V,Moderate,1
2146.15,13.2,V,Moderate,1
2146.27,1.37,II,Very Weak,0
2146.39,24.38,V,Moderate,1
2146.5,5.53,IV,Light,1
2146.61,11.51,V,Moderate,1
2146.72,28.6,VI,Strong,1
2146.83,9.02,IV,Light,1
2146.94,9.94,IV,Light,1
2147.05,3.42,III,Weak,0
2147.16,26.93,VI,Strong,1
2147.27,7.45,IV,Light,1
2147.39,11.67,V,Moderate,1
2147.5,16.05,V,Moderate,1
2147.62,0.96,I,Instrumental,0
2147.73,6.94,IV,Light,1
2147.85,18.52,V,Moderate,1
2147.96,11.01,V,Moderate,1
2148.07,1.81,II,Very Weak,0
2148.18,14.96,V,Moderate,1
2148.3,30.35,VI,Strong,1
2148.41,5.78,IV,Light,1
2148.52,7.95,IV,Light,1
2148.63,29.3,VI,Strong,1
2148.74,26.36,VI,Strong,1
2148.86,1.74,II,Very Weak,0
2148.98,4.1,III,Weak,0
2149.1,32.44,VI,Strong,1
2149.21,12.73,V,Moderate,1
2149.33,20.24,V,Moderate,1
2149.46,28.44,VI,Strong,1
2149.57,8.95,IV,Light,1
2149.68,0.69,I,Instrumental,0
2149.79,42.0,VI,Strong,1
2149.91,11.55,V,Moderate,1
2150.02,0.05,I,Instrumental,0
2150.13,12.24,V,Moderate,1
2150.24,26.57,VI,Strong,1
2150.37,7.01,IV,Light,1
2150.48,10.6,V,Moderate,1
2150.59,17.65,V,Moderate,1
2150.7,10.84,V,Moderate,1
2150.81,11.0,V,Moderate,1
2150.92,19.06,V,Moderate,1
2151.04,15.16,V,Moderate,1
2151.16,10.75,V,Moderate,1
2151.28,29.12,VI,Strong,1
2151.39,4.81,III,Weak,0
2151.51,7.6,IV,Light,1
2151.62,11.63,V,Moderate,1
2151.75,6.08,IV,Light,1
2151.87,15.87,V,Moderate,1
2152.0,14.39,V,Moderate,1
2152.12,18.14,V,Moderate,1
2152.24,15.02,V,Moderate,1
2152.35,7.49,IV,Light,1
2152.46,32.62,VI,Strong,1
2152.57,7.73,IV,Light,1
2152.68,6.98,IV,Light,1
2152.79,39.58,VI,Strong,1
2152.91,16.21,V,Moderate,1
2153.01,16.84,V,Moderate,1
2153.13,21.74,V,Moderate,1
2153.24,17.47,V,Moderate,1
2153.35,35.95,VI,Strong,1
2153.48,16.58,V,Moderate,1
2153.59,7.61,IV,Light,1
2153.71,10.04,V,Moderate,1
2153.82,22.25,V,Moderate,1
2153.94,11.9,V,Moderate,1
2154.04,5.25,IV,Light,1
2154.17,0.83,I,Instrumental,0
2154.28,34.66,VI,Strong,1
2154.39,55.46,VII,Very Strong,1
2154.5,4.26,III,Weak,0
2154.61,13.46,V,Moderate,1
2154.73,20.39,V,Moderate,1
2154.84,23.85,V,Moderate,1
2154.96,55.42,VII,Very Strong,1
2155.07,35.68,VI,Strong,1
2155.18,21.83,V,Moderate,1
2155.29,7.85,IV,Light,1
2155.41,3.4,III,Weak,0
2155.52,8.99,IV,Light,1
2155.63,6.94,IV,Light,1
2155.75,28.78,VI,Strong,1
2155.85,13.64,V,Moderate,1
2155.98,16.7,V,Moderate,1
2156.09,65.16,VII,Very Strong,1
2156.2,15.34,V,Moderate,1
2156.31,25.39,VI,Strong,1
2156.42,7.06,IV,Light,1
2156.53,28.49,VI,Strong,1
2156.64,27.92,VI,Strong,1
2156.76,15.76,V,Moderate,1
2156.88,40.15,VI,Strong,1
2156.98,21.51,V,Moderate,1
2157.1,6.99,IV,Light,1
2157.21,1.11,II,Very Weak,0
2157.33,11.05,V,Moderate,1
2157.45,4.45,III,Weak,0
2157.56,4.71,III,Weak,0
2157.67,22.49,V,Moderate,1
2157.78,0.68,I,Instrumental,0
2157.9,10.8,V,Moderate,1
2158.01,24.53,V,Moderate,1
2158.13,39.16,VI,Strong,1
2158.24,17.98,V,Moderate,1
2158.37,27.78,VI,Strong,1
2158.49,20.67,V,Moderate,1
2158.62,1.85,II,Very Weak,0
2158.73,17.19,V,Moderate,1
2158.84,4.85,III,Weak,0
2158.95,11.7,V,Moderate,1
2159.07,13.6,V,Moderate,1
2159.2,0.59,I,Instrumental,0
2159.31,7.02,IV,Light,1
2159.43,15.97,V,Moderate,1
2159.54,21.27,V,Moderate,1
2159.65,16.87,V,Moderate,1
2159.76,16.8,V,Moderate,1
2159.89,23.27,V,Moderate,1
2160.01,23.57,V,Moderate,1
2160.11,5.58,IV,Light,1
2160.23,25.31,VI,Strong,1
2160.34,14.56,V,Moderate,1
2160.46,9.04,IV,Light,1
2160.56,30.28,VI,Strong,1
2160.68,14.48,V,Moderate,1
2160.8,10.98,V,Moderate,1
2160.91,1.2,II,Very Weak,0
2161.02,10.2,V,Moderate,1
2161.13,31.99,VI,Strong,1
2161.25,0.5,I,Instrumental,0
2161.35,3.29,III,Weak,0
2161.46,23.15,V,Moderate,1
2161.58,0.31,I,Instrumental,0
2161.69,9.5,IV,Light,1
2161.8,28.2,VI,Strong,1
2161.92,15.93,V,Moderate,1
2162.02,3.63,III,Weak,0
2162.16,23.47,V,Moderate,1
2162.27,1.91,II,Very Weak,0
2162.38,2.39,III,Weak,0
2162.49,9.61,IV,Light,1
2162.6,12.62,V,Moderate,1
2162.71,0.82,I,Instrumental,0
2162.82,23.7,V,Moderate,1
2162.93,7.58,IV,Light,1
2163.04,27.14,VI,Strong,1
2163.16,1.05,II,Very Weak,0
2163.27,28.39,VI,Strong,1
2163.38,9.7,IV,Light,1
2163.49,7.42,IV,Light,1
2163.61,17.5,V,Moderate,1
2163.72,26.03,VI,Strong,1
2163.84,4.05,III,Weak,0
2163.96,2.01,III,Weak,0
2164.07,22.15,V,Moderate,1
2164.19,14.06,V,Moderate,1
2164.3,5.99,IV,Light,1
2164.41,3.3,III,Weak,0
2164.53,0.53,I,Instrumental,0
2164.65,0.69,I,Instrumental,0
2164.76,12.01,V,Moderate,1
2164.88,4.37,III,Weak,0
2164.98,18.56,V,Moderate,1
2165.11,11.04,V,Moderate,1
2165.22,9.0,IV,Light,1
2165.33,25.51,VI,Strong,1
2165.45,6.74,IV,Light,1
2165.56,13.52,V,Moderate,1
2165.67,33.49,VI,Strong,1
2165.79,20.8,V,Moderate,1
2165.9,9.3,IV,Light,1
2166.02,2.41,III,Weak,0
2166.13,8.19,IV,Light,1
2166.24,19.2,V,Moderate,1
2166.35,12.18,V,Moderate,1
2166.46,25.66,VI,Strong,1
2166.57,18.66,V,Moderate,1
2166.67,20.6,V,Moderate,1
2166.78,12.24,V,Moderate,1
2166.89,14.54,V,Moderate,1
2167.0,1.09,II,Very Weak,0
2167.12,8.18,IV,Light,1
2167.23,21.7,V,Moderate,1
2167.34,14.4,V,Moderate,1
2167.45,5.66,IV,Light,1
2167.57,3.44,III,Weak,0
2167.68,23.7,V,Moderate,1
2167.79,6.16,IV,Light,1
2167.9,11.47,V,Moderate,1
2168.01,11.92,V,Moderate,1
2168.12,22.33,V,Moderate,1
2168.22,16.05,V,Moderate,1
2168.34,8.8,IV,Light,1
2168.45,20.93,V,Moderate,1
2168.56,24.3,V,Moderate,1
2168.67,3.49,III,Weak,0
2168.78,56.86,VII,Very Strong,1
2168.89,21.21,V,Moderate,1
2169.0,2.55,III,Weak,0
2169.12,10.2,V,Moderate,1
2169.23,0.6,I,Instrumental,0
2169.34,30.22,VI,Strong,1
2169.45,10.55,V,Moderate,1
2169.57,14.32,V,Moderate,1
2169.68,46.07,VI,Strong,1
2169.79,13.81,V,Moderate,1
2169.9,36.44,VI,Strong,1
2170.01,42.14,VI,Strong,1
2170.13,6.38,IV,Light,1
2170.23,30.37,VI,Strong,1
2170.35,23.98,V,Moderate,1
2170.46,20.83,V,Moderate,1
2170.57,12.07,V,Moderate,1
2170.67,23.37,V,Moderate,1
2170.78,31.17,VI,Strong,1
2170.89,21.16,V,Moderate,1
2171.01,1.11,II,Very Weak,0
2171.12,0.23,I,Instrumental,0
2171.23,16.8,V,Moderate,1
2171.34,38.21,VI,Strong,1
2171.45,13.89,V,Moderate,1
2171.55,23.87,V,Moderate,1
2171.66,3.79,III,Weak,0
2171.77,32.38,VI,Strong,1
2171.89,2.93,III,Weak,0
2172.0,1.05,II,Very Weak,0
